      Lon      Lat    Year  FireRT
   -68.25    45.25    2011   297.3
   -68.25    45.25    2012   138.2
   -68.25    45.25    2013   244.5
   -68.25    45.25    2014   125.9
   -69.25    44.75    1901   638.6
   -69.25    44.75    1902   680.4
   -69.25    44.75    1903   180.1
   -69.25    44.75    1904   203.7
   -69.25    44.75    1905   295.0
   -69.25    44.75    1906   376.6
   -69.25    44.75    1907  1000.0
   -69.25    44.75    1908   149.6
   -69.25    44.75    1909   264.7
   -69.25    44.75    1910   891.4
   -69.25    44.75    1911   313.6
   -69.25    44.75    1912   299.4
   -69.25    44.75    1913   167.5
   -69.25    44.75    1914   642.7
   -69.25    44.75    1915   655.8
   -69.25    44.75    1916  1000.0
   -69.25    44.75    1917  1000.0
   -69.25    44.75    1918  1000.0
   -69.25    44.75    1919   532.2
   -69.25    44.75    1920   765.0
   -69.25    44.75    1921   137.8
   -69.25    44.75    1922  1000.0
   -69.25    44.75    1923   130.1
   -69.25    44.75    1924   157.2
   -69.25    44.75    1925   247.1
   -69.25    44.75    1926   828.9
   -69.25    44.75    1927   894.4
   -69.25    44.75    1928   997.4
   -69.25    44.75    1929   122.8
   -69.25    44.75    1930   837.1
   -69.25    44.75    1931  1000.0
   -69.25    44.75    1932   439.5
   -69.25    44.75    1933   260.2
   -69.25    44.75    1934   849.0
   -69.25    44.75    1935   780.2
   -69.25    44.75    1936   829.3
   -69.25    44.75    1937   235.5
   -69.25    44.75    1938  1000.0
   -69.25    44.75    1939   660.5
   -69.25    44.75    1940   161.8
   -69.25    44.75    1941   174.9
   -69.25    44.75    1942   501.3
   -69.25    44.75    1943  1000.0
   -69.25    44.75    1944   167.7
   -69.25    44.75    1945   172.3
   -69.25    44.75    1946   151.1
   -69.25    44.75    1947   126.4
   -69.25    44.75    1948   119.0
   -69.25    44.75    1949   145.1
   -69.25    44.75    1950   260.9
   -69.25    44.75    1951   994.1
   -69.25    44.75    1952   123.3
   -69.25    44.75    1953   137.4
   -69.25    44.75    1954  1000.0
   -69.25    44.75    1955   229.0
   -69.25    44.75    1956  1000.0
   -69.25    44.75    1957   291.9
   -69.25    44.75    1958  1000.0
   -69.25    44.75    1959   498.9
   -69.25    44.75    1960   360.7
   -69.25    44.75    1961  1000.0
   -69.25    44.75    1962   616.2
   -69.25    44.75    1963   444.0
   -69.25    44.75    1964   636.8
   -69.25    44.75    1965   132.5
   -69.25    44.75    1966   587.4
   -69.25    44.75    1967   854.7
   -69.25    44.75    1968   164.6
   -69.25    44.75    1969  1000.0
   -69.25    44.75    1970   233.7
   -69.25    44.75    1971   233.5
   -69.25    44.75    1972   970.0
   -69.25    44.75    1973  1000.0
   -69.25    44.75    1974   709.9
   -69.25    44.75    1975   665.2
   -69.25    44.75    1976  1000.0
   -69.25    44.75    1977   715.1
   -69.25    44.75    1978   173.4
   -69.25    44.75    1979   165.2
   -69.25    44.75    1980   221.9
   -69.25    44.75    1981  1000.0
   -69.25    44.75    1982   832.9
   -69.25    44.75    1983   833.0
   -69.25    44.75    1984   470.2
   -69.25    44.75    1985   692.0
   -69.25    44.75    1986  1000.0
   -69.25    44.75    1987   398.9
   -69.25    44.75    1988   829.0
   -69.25    44.75    1989   655.5
   -69.25    44.75    1990  1000.0
   -69.25    44.75    1991   415.3
   -69.25    44.75    1992   705.0
   -69.25    44.75    1993   235.2
   -69.25    44.75    1994   557.9
   -69.25    44.75    1995   133.7
   -69.25    44.75    1996   347.2
   -69.25    44.75    1997  1000.0
   -69.25    44.75    1998   683.3
   -69.25    44.75    1999   651.4
   -69.25    44.75    2000   684.7
   -69.25    44.75    2001   191.0
   -69.25    44.75    2002   143.7
   -69.25    44.75    2003   756.6
   -69.25    44.75    2004   987.9
   -69.25    44.75    2005   735.6
   -69.25    44.75    2006  1000.0
   -69.25    44.75    2007   614.8
   -69.25    44.75    2008  1000.0
   -69.25    44.75    2009  1000.0
   -69.25    44.75    2010   364.6
   -69.25    44.75    2011  1000.0
   -69.25    44.75    2012  1000.0
   -69.25    44.75    2013  1000.0
   -69.25    44.75    2014  1000.0
   -68.75    44.75    1901   123.2
   -68.75    44.75    1902   246.4
   -68.75    44.75    1903   110.0
   -68.75    44.75    1904   157.1
   -68.75    44.75    1905   119.4
   -68.75    44.75    1906   118.7
   -68.75    44.75    1907   227.2
   -68.75    44.75    1908   117.3
   -68.75    44.75    1909   128.7
   -68.75    44.75    1910   133.7
   -68.75    44.75    1911   131.2
   -68.75    44.75    1912   142.7
   -68.75    44.75    1913   133.0
   -68.75    44.75    1914   147.1
   -68.75    44.75    1915   163.3
   -68.75    44.75    1916   201.4
   -68.75    44.75    1917   549.2
   -68.75    44.75    1918   143.3
   -68.75    44.75    1919   118.8
   -68.75    44.75    1920   122.4
   -68.75    44.75    1921   113.2
   -68.75    44.75    1922   185.8
   -68.75    44.75    1923   120.3
   -68.75    44.75    1924   138.5
   -68.75    44.75    1925   315.9
   -68.75    44.75    1926   340.6
   -68.75    44.75    1927   212.9
   -68.75    44.75    1928   255.9
   -68.75    44.75    1929   294.1
   -68.75    44.75    1930   294.7
   -68.75    44.75    1931   562.6
   -68.75    44.75    1932   138.7
   -68.75    44.75    1933   152.7
   -68.75    44.75    1934   145.0
   -68.75    44.75    1935   295.7
   -68.75    44.75    1936   294.6
   -68.75    44.75    1937   296.3
   -68.75    44.75    1938   488.3
   -68.75    44.75    1939   132.8
   -68.75    44.75    1940   119.1
   -68.75    44.75    1941   115.4
   -68.75    44.75    1942   130.7
   -68.75    44.75    1943   140.2
   -68.75    44.75    1944   117.6
   -68.75    44.75    1945   119.7
   -68.75    44.75    1946   288.8
   -68.75    44.75    1947   294.7
   -68.75    44.75    1948   294.5
   -68.75    44.75    1949   434.4
   -68.75    44.75    1950   391.2
   -68.75    44.75    1951   525.8
   -68.75    44.75    1952   148.5
   -68.75    44.75    1953   248.6
   -68.75    44.75    1954   546.4
   -68.75    44.75    1955   309.2
   -68.75    44.75    1956   287.6
   -68.75    44.75    1957   319.1
   -68.75    44.75    1958  1000.0
   -68.75    44.75    1959   328.0
   -68.75    44.75    1960   310.7
   -68.75    44.75    1961   286.0
   -68.75    44.75    1962   157.8
   -68.75    44.75    1963   155.4
   -68.75    44.75    1964   136.5
   -68.75    44.75    1965   126.3
   -68.75    44.75    1966   309.6
   -68.75    44.75    1967   645.6
   -68.75    44.75    1968   117.9
   -68.75    44.75    1969   183.5
   -68.75    44.75    1970   124.1
   -68.75    44.75    1971   124.6
   -68.75    44.75    1972   245.1
   -68.75    44.75    1973   461.4
   -68.75    44.75    1974   142.4
   -68.75    44.75    1975   118.7
   -68.75    44.75    1976   193.4
   -68.75    44.75    1977   129.8
   -68.75    44.75    1978   127.0
   -68.75    44.75    1979   150.4
   -68.75    44.75    1980   147.3
   -68.75    44.75    1981   247.2
   -68.75    44.75    1982   118.9
   -68.75    44.75    1983   160.6
   -68.75    44.75    1984   296.7
   -68.75    44.75    1985   312.5
   -68.75    44.75    1986   387.2
   -68.75    44.75    1987   171.9
   -68.75    44.75    1988   188.6
   -68.75    44.75    1989   189.0
   -68.75    44.75    1990   332.3
   -68.75    44.75    1991   164.8
   -68.75    44.75    1992   116.3
   -68.75    44.75    1993   119.9
   -68.75    44.75    1994   137.2
   -68.75    44.75    1995   119.9
   -68.75    44.75    1996   185.1
   -68.75    44.75    1997   253.9
   -68.75    44.75    1998   147.7
   -68.75    44.75    1999   118.7
   -68.75    44.75    2000   126.7
   -68.75    44.75    2001   120.2
   -68.75    44.75    2002   126.7
   -68.75    44.75    2003   146.6
   -68.75    44.75    2004   192.9
   -68.75    44.75    2005   195.3
   -68.75    44.75    2006   429.4
   -68.75    44.75    2007   164.7
   -68.75    44.75    2008   304.5
   -68.75    44.75    2009   677.0
   -68.75    44.75    2010   131.4
   -68.75    44.75    2011   634.9
   -68.75    44.75    2012   212.2
   -68.75    44.75    2013   695.3
   -68.75    44.75    2014   314.8
   -73.75    44.25    1901   745.1
   -73.75    44.25    1902   314.9
   -73.75    44.25    1903   142.6
   -73.75    44.25    1904   251.8
   -73.75    44.25    1905  1000.0
   -73.75    44.25    1906   522.9
   -73.75    44.25    1907   311.8
   -73.75    44.25    1908   288.7
   -73.75    44.25    1909   139.2
   -73.75    44.25    1910   474.2
   -73.75    44.25    1911   311.7
   -73.75    44.25    1912   388.1
   -73.75    44.25    1913   293.4
   -73.75    44.25    1914   354.5
   -73.75    44.25    1915   228.3
   -73.75    44.25    1916   272.9
   -73.75    44.25    1917  1000.0
   -73.75    44.25    1918   267.6
   -73.75    44.25    1919   142.9
   -73.75    44.25    1920   682.3
   -73.75    44.25    1921   125.2
   -73.75    44.25    1922   148.3
   -73.75    44.25    1923   185.0
   -73.75    44.25    1924   735.6
   -73.75    44.25    1925   409.9
   -73.75    44.25    1926  1000.0
   -73.75    44.25    1927   755.9
   -73.75    44.25    1928   737.6
   -73.75    44.25    1929   127.0
   -73.75    44.25    1930   652.7
   -73.75    44.25    1931   471.5
   -73.75    44.25    1932   355.9
   -73.75    44.25    1933   120.7
   -73.75    44.25    1934   124.5
   -73.75    44.25    1935   872.9
   -73.75    44.25    1936   131.5
   -73.75    44.25    1937   863.9
   -73.75    44.25    1938   328.3
   -73.75    44.25    1939   222.1
   -73.75    44.25    1940   172.2
   -73.75    44.25    1941   108.2
   -73.75    44.25    1942   358.2
   -73.75    44.25    1943  1000.0
   -73.75    44.25    1944   117.4
   -73.75    44.25    1945   276.5
   -73.75    44.25    1946   121.1
   -73.75    44.25    1947   254.8
   -73.75    44.25    1948   132.4
   -73.75    44.25    1949   118.4
   -73.75    44.25    1950   120.7
   -73.75    44.25    1951   679.6
   -73.75    44.25    1952   383.1
   -73.75    44.25    1953   225.4
   -73.75    44.25    1954   635.2
   -73.75    44.25    1955   126.3
   -73.75    44.25    1956   114.0
   -73.75    44.25    1957   222.8
   -73.75    44.25    1958   850.9
   -73.75    44.25    1959   131.4
   -73.75    44.25    1960   119.3
   -73.75    44.25    1961   590.8
   -73.75    44.25    1962   316.4
   -73.75    44.25    1963   130.1
   -73.75    44.25    1964   217.4
   -73.75    44.25    1965   210.9
   -73.75    44.25    1966   151.2
   -73.75    44.25    1967   979.1
   -73.75    44.25    1968   542.1
   -73.75    44.25    1969   551.8
   -73.75    44.25    1970   851.3
   -73.75    44.25    1971   504.2
   -73.75    44.25    1972   968.8
   -73.75    44.25    1973   671.1
   -73.75    44.25    1974   801.7
   -73.75    44.25    1975   122.8
   -73.75    44.25    1976   853.6
   -73.75    44.25    1977   334.6
   -73.75    44.25    1978   294.3
   -73.75    44.25    1979   150.2
   -73.75    44.25    1980   196.8
   -73.75    44.25    1981   839.2
   -73.75    44.25    1982   175.0
   -73.75    44.25    1983   318.1
   -73.75    44.25    1984   659.5
   -73.75    44.25    1985   192.9
   -73.75    44.25    1986  1000.0
   -73.75    44.25    1987   676.7
   -73.75    44.25    1988   319.6
   -73.75    44.25    1989   467.0
   -73.75    44.25    1990   993.6
   -73.75    44.25    1991   118.9
   -73.75    44.25    1992   176.1
   -73.75    44.25    1993   929.1
   -73.75    44.25    1994   782.4
   -73.75    44.25    1995   341.8
   -73.75    44.25    1996   604.4
   -73.75    44.25    1997   170.9
   -73.75    44.25    1998   870.1
   -73.75    44.25    1999   152.9
   -73.75    44.25    2000   243.6
   -73.75    44.25    2001   142.6
   -73.75    44.25    2002   140.3
   -73.75    44.25    2003   891.5
   -73.75    44.25    2004  1000.0
   -73.75    44.25    2005   850.9
   -73.75    44.25    2006   522.1
   -73.75    44.25    2007   584.4
   -73.75    44.25    2008  1000.0
   -73.75    44.25    2009   840.2
   -73.75    44.25    2010   423.2
   -73.75    44.25    2011   716.8
   -73.75    44.25    2012   262.5
   -73.75    44.25    2013   887.6
   -73.75    44.25    2014   286.1
   -73.75    46.25    1901   504.3
   -73.75    46.25    1902   582.3
   -73.75    46.25    1903   343.1
   -73.75    46.25    1904   332.6
   -73.75    46.25    1905   642.2
   -73.75    46.25    1906   163.4
   -73.75    46.25    1907   279.2
   -73.75    46.25    1908   152.9
   -73.75    46.25    1909   324.1
   -73.75    46.25    1910   458.1
   -73.75    46.25    1911   209.8
   -73.75    46.25    1912   374.3
   -73.75    46.25    1913   120.3
   -73.75    46.25    1914   142.3
   -73.75    46.25    1915   122.7
   -73.75    46.25    1916   366.5
   -73.75    46.25    1917   474.7
   -73.75    46.25    1918   326.5
   -73.75    46.25    1919   124.0
   -73.75    46.25    1920   267.4
   -73.75    46.25    1921   112.1
   -73.75    46.25    1922   118.3
   -73.75    46.25    1923   142.1
   -73.75    46.25    1924   182.0
   -73.75    46.25    1925   194.7
   -73.75    46.25    1926   160.7
   -73.75    46.25    1927   714.5
   -73.75    46.25    1928   232.0
   -73.75    46.25    1929   664.1
   -73.75    46.25    1930   593.7
   -73.75    46.25    1931   164.0
   -73.75    46.25    1932   190.9
   -73.75    46.25    1933   125.9
   -73.75    46.25    1934   123.4
   -73.75    46.25    1935   207.6
   -73.75    46.25    1936   667.4
   -73.75    46.25    1937   128.6
   -73.75    46.25    1938   336.6
   -73.75    46.25    1939  1000.0
   -73.75    46.25    1940   121.3
   -73.75    46.25    1941   135.8
   -73.75    46.25    1942   149.9
   -73.75    46.25    1943   392.8
   -73.75    46.25    1944   298.5
   -73.75    46.25    1945   371.0
   -73.75    46.25    1946   302.8
   -73.75    46.25    1947   200.0
   -73.75    46.25    1948   116.4
   -73.75    46.25    1949   125.6
   -73.75    46.25    1950   139.3
   -73.75    46.25    1951   131.2
   -73.75    46.25    1952   670.3
   -73.75    46.25    1953   294.5
   -73.75    46.25    1954   775.7
   -73.75    46.25    1955   119.8
   -73.75    46.25    1956   398.7
   -73.75    46.25    1957   185.4
   -73.75    46.25    1958   864.9
   -73.75    46.25    1959   431.9
   -73.75    46.25    1960   116.8
   -73.75    46.25    1961   567.8
   -73.75    46.25    1962   155.5
   -73.75    46.25    1963   119.7
   -73.75    46.25    1964   118.5
   -73.75    46.25    1965   349.5
   -73.75    46.25    1966   317.4
   -73.75    46.25    1967   359.2
   -73.75    46.25    1968   124.8
   -73.75    46.25    1969   184.1
   -73.75    46.25    1970   134.1
   -73.75    46.25    1971   173.6
   -73.75    46.25    1972  1000.0
   -73.75    46.25    1973   231.2
   -73.75    46.25    1974   555.9
   -73.75    46.25    1975   118.7
   -73.75    46.25    1976   220.7
   -73.75    46.25    1977   186.7
   -73.75    46.25    1978   661.0
   -73.75    46.25    1979   155.0
   -73.75    46.25    1980   137.9
   -73.75    46.25    1981   178.0
   -73.75    46.25    1982   296.2
   -73.75    46.25    1983   294.5
   -73.75    46.25    1984   598.7
   -73.75    46.25    1985   159.3
   -73.75    46.25    1986   919.7
   -73.75    46.25    1987   158.4
   -73.75    46.25    1988   125.4
   -73.75    46.25    1989   170.4
   -73.75    46.25    1990   198.4
   -73.75    46.25    1991   120.1
   -73.75    46.25    1992   686.5
   -73.75    46.25    1993   345.9
   -73.75    46.25    1994   782.2
   -73.75    46.25    1995   119.4
   -73.75    46.25    1996   153.3
   -73.75    46.25    1997   291.7
   -73.75    46.25    1998   294.0
   -73.75    46.25    1999   319.3
   -73.75    46.25    2000   154.2
   -73.75    46.25    2001   118.7
   -73.75    46.25    2002   124.0
   -73.75    46.25    2003   174.9
   -73.75    46.25    2004   275.3
   -73.75    46.25    2005   130.3
   -73.75    46.25    2006   119.5
   -73.75    46.25    2007   298.6
   -73.75    46.25    2008   386.5
   -73.75    46.25    2009   164.0
   -73.75    46.25    2010   143.6
   -73.75    46.25    2011   220.4
   -73.75    46.25    2012   121.9
   -73.75    46.25    2013   505.5
   -73.75    46.25    2014   188.2
   -66.25    46.25    1901   321.8
   -66.25    46.25    1902   706.1
   -66.25    46.25    1903   256.7
   -66.25    46.25    1904   544.0
   -66.25    46.25    1905   308.3
   -66.25    46.25    1906   296.4
   -66.25    46.25    1907  1000.0
